I,U
2.932551319648094e-05,0.3225806451612903
2.932551319648094e-05,0.3225806451612903
7.331378299120235e-05,0.25806451612903225
1.466275659824047e-05,0.3258064516129032
4.398826979472141e-05,0.3290322580645161
0.0,0.3387096774193548
2.932551319648094e-05,0.36129032258064514
1.466275659824047e-05,0.34838709677419355
7.331378299120235e-05,0.35161290322580646
2.932551319648094e-05,0.3548387096774194
1.466275659824047e-05,0.35161290322580646
1.466275659824047e-05,0.35806451612903223
1.466275659824047e-05,0.35806451612903223
0.0,0.4064516129032258
1.466275659824047e-05,0.3709677419354839
1.466275659824047e-05,0.39354838709677414
1.466275659824047e-05,0.3774193548387097
0.0,0.37741935483870964
2.932551319648094e-05,0.37741935483870964
0.0,0.3548387096774194
1.466275659824047e-05,0.3903225806451613
1.466275659824047e-05,0.3870967741935484
2.932551319648094e-05,0.3935483870967742
0.0,0.3870967741935484
0.0,0.3935483870967742
2.932551319648094e-05,0.3709677419354839
1.466275659824047e-05,0.4129032258064516
0.0,0.4129032258064516
0.0003372434017595308,0.4096774193548387
0.0,0.4161290322580645
2.932551319648094e-05,0.4
7.331378299120235e-05,0.4290322580645161
1.466275659824047e-05,0.43548387096774194
4.398826979472141e-05,0.43548387096774194
1.466275659824047e-05,0.432258064516129
1.466275659824047e-05,0.432258064516129
1.466275659824047e-05,0.4451612903225806
0.0002932551319648094,0.44193548387096776
2.932551319648094e-05,0.45161290322580644
2.932551319648094e-05,0.4483870967741935
1.466275659824047e-05,0.432258064516129
1.466275659824047e-05,0.45806451612903226
1.466275659824047e-05,0.45483870967741935
2.932551319648094e-05,0.46774193548387094
1.466275659824047e-05,0.46774193548387094
2.932551319648094e-05,0.47419354838709676
0.0,0.47096774193548385
1.466275659824047e-05,0.4774193548387097
1.466275659824047e-05,0.467741935483871
0.0,0.4806451612903226
0.0,0.4612903225806452
0.0,0.47096774193548385
1.466275659824047e-05,0.49032258064516127
1.466275659824047e-05,0.4935483870967742
1.466275659824047e-05,0.49677419354838703
5.865102639296188e-05,0.5
1.466275659824047e-05,0.49999999999999994
0.00011730205278592375,0.5064516129032258
0.00010263929618768328,0.5032258064516129
1.466275659824047e-05,0.5129032258064516
1.466275659824047e-05,0.5129032258064516
0.0001466275659824047,0.5225806451612903
2.932551319648094e-05,0.5161290322580645
0.0,0.5225806451612903
4.398826979472141e-05,0.535483870967742
0.0003225806451612903,0.5419354838709678
0.00035190615835777126,0.5258064516129033
0.0002932551319648094,0.5483870967741935
2.932551319648094e-05,0.5451612903225806
1.466275659824047e-05,0.5419354838709677
0.0,0.5516129032258065
1.466275659824047e-05,0.5419354838709678
1.466275659824047e-05,0.5483870967741935
0.0,0.5451612903225806
4.398826979472141e-05,0.5612903225806452
1.466275659824047e-05,0.535483870967742
2.932551319648094e-05,0.5741935483870968
0.0,0.5483870967741935
1.466275659824047e-05,0.5774193548387098
1.466275659824047e-05,0.6258064516129033
1.466275659824047e-05,0.5838709677419355
1.466275659824047e-05,0.5709677419354839
1.466275659824047e-05,0.5774193548387097
0.0,0.6064516129032258
4.398826979472141e-05,0.6096774193548387
1.466275659824047e-05,0.5774193548387097
0.00010263929618768328,0.5935483870967743
1.466275659824047e-05,0.603225806451613
2.932551319648094e-05,0.6129032258064516
0.00011730205278592375,0.6096774193548388
2.932551319648094e-05,0.6064516129032258
1.466275659824047e-05,0.6548387096774193
1.466275659824047e-05,0.5935483870967742
2.932551319648094e-05,0.5967741935483871
0.0,0.6322580645161291
1.466275659824047e-05,0.6258064516129032
0.0003079178885630499,0.6322580645161291
1.466275659824047e-05,0.6387096774193548
1.466275659824047e-05,0.635483870967742
2.932551319648094e-05,0.6354838709677418
5.865102639296188e-05,0.6258064516129032
2.932551319648094e-05,0.6516129032258065
1.466275659824047e-05,0.6387096774193548
4.398826979472141e-05,0.6580645161290323
4.398826979472141e-05,0.6580645161290323
4.398826979472141e-05,0.6645161290322581
0.0,0.6677419354838711
2.932551319648094e-05,0.6709677419354839
5.865102639296188e-05,0.6709677419354839
1.466275659824047e-05,0.6741935483870968
1.466275659824047e-05,0.6774193548387097
2.932551319648094e-05,0.6290322580645161
1.466275659824047e-05,0.7064516129032259
1.466275659824047e-05,0.6806451612903226
1.466275659824047e-05,0.6935483870967742
2.932551319648094e-05,0.7
5.865102639296188e-05,0.7129032258064516
2.932551319648094e-05,0.7
0.00010263929618768328,0.6870967741935483
0.0002785923753665689,0.7096774193548387
1.466275659824047e-05,0.7064516129032259
1.466275659824047e-05,0.7064516129032259
0.0,0.7096774193548387
7.331378299120235e-05,0.7193548387096774
1.466275659824047e-05,0.7225806451612904
1.466275659824047e-05,0.7225806451612904
1.466275659824047e-05,0.7258064516129032
0.0,0.7354838709677419
8.797653958944282e-05,0.7387096774193549
2.932551319648094e-05,0.7258064516129032
4.398826979472141e-05,0.7387096774193549
1.466275659824047e-05,0.7387096774193549
0.0,0.7516129032258065
1.466275659824047e-05,0.7451612903225806
1.466275659824047e-05,0.7612903225806452
4.398826979472141e-05,0.7612903225806452
2.932551319648094e-05,0.7483870967741936
2.932551319648094e-05,0.7612903225806452
7.331378299120235e-05,0.6903225806451613
0.0,0.767741935483871
4.398826979472141e-05,0.7774193548387097
0.0,0.7709677419354839
0.0,0.7709677419354839
0.0,0.7870967741935484
0.00011730205278592375,0.7870967741935484
1.466275659824047e-05,0.7838709677419355
1.466275659824047e-05,0.7967741935483871
1.466275659824047e-05,0.8032258064516129
1.466275659824047e-05,0.7903225806451613
1.466275659824047e-05,0.8064516129032259
2.932551319648094e-05,0.8064516129032259
1.466275659824047e-05,0.7967741935483871
1.466275659824047e-05,0.8129032258064517
1.466275659824047e-05,0.8129032258064516
1.466275659824047e-05,0.8483870967741935
1.466275659824047e-05,0.8161290322580645
1.466275659824047e-05,0.8290322580645162
4.398826979472141e-05,0.8225806451612904
1.466275659824047e-05,0.832258064516129
1.466275659824047e-05,0.8258064516129032
2.932551319648094e-05,0.835483870967742
5.865102639296188e-05,0.8290322580645161
1.466275659824047e-05,0.8419354838709677
8.797653958944282e-05,0.8483870967741935
4.398826979472141e-05,0.8548387096774194
1.466275659824047e-05,0.8612903225806452
8.797653958944282e-05,0.8612903225806452
1.466275659824047e-05,0.8612903225806452
1.466275659824047e-05,0.867741935483871
1.466275659824047e-05,0.867741935483871
0.0,0.8774193548387097
1.466275659824047e-05,0.8741935483870967
2.932551319648094e-05,0.8354838709677419
1.466275659824047e-05,0.8774193548387097
1.466275659824047e-05,0.8870967741935484
1.466275659824047e-05,0.8838709677419355
2.932551319648094e-05,0.8806451612903227
1.466275659824047e-05,0.8903225806451612
2.932551319648094e-05,0.8903225806451612
5.865102639296188e-05,0.8903225806451613
2.932551319648094e-05,0.8935483870967742
8.797653958944282e-05,0.903225806451613
1.466275659824047e-05,0.9096774193548387
1.466275659824047e-05,0.9193548387096775
0.00010263929618768328,0.9161290322580645
0.00013196480938416422,0.9258064516129032
1.466275659824047e-05,0.9225806451612903
1.466275659824047e-05,0.9258064516129032
1.466275659824047e-05,0.9290322580645162
1.466275659824047e-05,0.9258064516129032
2.932551319648094e-05,0.9354838709677419
1.466275659824047e-05,0.9096774193548387
1.466275659824047e-05,0.896774193548387
2.932551319648094e-05,0.9516129032258065
1.466275659824047e-05,0.9580645161290322
0.0,0.9548387096774194
2.932551319648094e-05,0.9548387096774194
0.0,0.9612903225806452
1.466275659824047e-05,0.964516129032258
1.466275659824047e-05,1.0096774193548388
0.0,0.9645161290322581
8.797653958944282e-05,0.9709677419354839
2.932551319648094e-05,0.9548387096774194
0.0,0.964516129032258
2.932551319648094e-05,0.9774193548387097
0.0,0.9806451612903226
1.466275659824047e-05,0.9774193548387097
1.466275659824047e-05,0.9903225806451613
2.932551319648094e-05,0.9806451612903226
1.466275659824047e-05,1.0
0.0,0.9774193548387097
2.932551319648094e-05,1.0
4.398826979472141e-05,0.9903225806451613
1.466275659824047e-05,1.0129032258064516
1.466275659824047e-05,1.0
1.466275659824047e-05,1.0161290322580645
4.398826979472141e-05,1.0193548387096774
1.466275659824047e-05,0.9935483870967742
7.331378299120235e-05,1.0258064516129033
1.466275659824047e-05,1.0161290322580645
1.466275659824047e-05,1.0290322580645161
1.466275659824047e-05,1.038709677419355
1.466275659824047e-05,1.038709677419355
2.932551319648094e-05,1.0290322580645161
1.466275659824047e-05,1.038709677419355
0.0,1.0451612903225806
2.932551319648094e-05,1.0483870967741935
1.466275659824047e-05,1.0580645161290323
1.466275659824047e-05,1.0612903225806452
0.0,1.0580645161290323
0.0,1.067741935483871
0.0,1.064516129032258
2.932551319648094e-05,1.067741935483871
5.865102639296188e-05,1.067741935483871
0.0,1.0064516129032257
0.0,1.0741935483870968
1.466275659824047e-05,1.0806451612903227
1.466275659824047e-05,1.0870967741935484
4.398826979472141e-05,1.0870967741935484
0.0,1.0935483870967742
2.932551319648094e-05,1.0903225806451613
2.932551319648094e-05,1.1
7.331378299120235e-05,1.0967741935483872
1.466275659824047e-05,1.103225806451613
0.0,1.1064516129032258
1.466275659824047e-05,1.1161290322580646
2.932551319648094e-05,1.1161290322580646
0.0,1.1225806451612903
1.466275659824047e-05,1.1225806451612903
2.932551319648094e-05,1.1193548387096774
4.398826979472141e-05,1.1258064516129034
1.466275659824047e-05,1.132258064516129
1.466275659824047e-05,1.132258064516129
1.466275659824047e-05,1.1451612903225807
0.0,1.1451612903225807
4.398826979472141e-05,1.1451612903225807
1.466275659824047e-05,1.1516129032258065
1.466275659824047e-05,1.1483870967741936
1.466275659824047e-05,1.1612903225806452
2.932551319648094e-05,1.1580645161290324
4.398826979472141e-05,1.1580645161290324
0.0,1.1612903225806452
7.331378299120235e-05,1.1741935483870969
0.0,1.1709677419354838
2.932551319648094e-05,1.170967741935484
1.466275659824047e-05,1.1774193548387097
1.466275659824047e-05,1.1806451612903226
2.932551319648094e-05,1.1838709677419355
1.466275659824047e-05,1.1870967741935485
0.0001466275659824047,1.1903225806451614
2.932551319648094e-05,1.1935483870967742
0.0,1.1903225806451612
0.0,1.1483870967741934
1.466275659824047e-05,1.2096774193548387
1.466275659824047e-05,1.2096774193548387
8.797653958944282e-05,1.2096774193548387
1.466275659824047e-05,1.1774193548387097
0.0,1.2161290322580645
1.466275659824047e-05,1.2258064516129032
7.331378299120235e-05,1.2161290322580645
5.865102639296188e-05,1.229032258064516
2.932551319648094e-05,1.235483870967742
5.865102639296188e-05,1.2258064516129032
0.0,1.2322580645161292
1.466275659824047e-05,1.238709677419355
0.0,1.2419354838709677
1.466275659824047e-05,1.2193548387096773
2.932551319648094e-05,1.2451612903225808
1.466275659824047e-05,1.2516129032258065
1.466275659824047e-05,1.2451612903225806
1.466275659824047e-05,1.2516129032258065
2.932551319648094e-05,1.2645161290322582
1.466275659824047e-05,1.2645161290322582
1.466275659824047e-05,1.2741935483870968
2.932551319648094e-05,1.270967741935484
2.932551319648094e-05,1.2774193548387098
2.932551319648094e-05,1.2838709677419355
1.466275659824047e-05,1.2903225806451613
0.00010263929618768328,1.2806451612903227
0.0,1.2838709677419355
2.932551319648094e-05,1.2967741935483872
1.466275659824047e-05,1.2935483870967743
1.466275659824047e-05,1.2548387096774194
0.0,1.3064516129032258
0.00011730205278592375,1.3064516129032258
2.932551319648094e-05,1.3516129032258064
1.466275659824047e-05,1.3096774193548386
0.0003079178885630499,1.3096774193548388
4.398826979472141e-05,1.3225806451612903
0.00011730205278592375,1.306451612903226
0.0,1.3290322580645162
0.0,1.3193548387096774
2.932551319648094e-05,1.3290322580645162
1.466275659824047e-05,1.3225806451612903
1.466275659824047e-05,1.3290322580645162
1.466275659824047e-05,1.332258064516129
1.466275659824047e-05,1.338709677419355
4.398826979472141e-05,1.3451612903225807
1.466275659824047e-05,1.3451612903225807
0.0,1.396774193548387
1.466275659824047e-05,1.3483870967741935
1.466275659824047e-05,1.3612903225806452
1.466275659824047e-05,1.3580645161290323
4.398826979472141e-05,1.3612903225806452
1.466275659824047e-05,1.367741935483871
1.466275659824047e-05,1.3580645161290321
1.466275659824047e-05,1.3838709677419354
0.0,1.364516129032258
0.0,1.3741935483870968
1.466275659824047e-05,1.3774193548387097
2.932551319648094e-05,1.3903225806451613
2.932551319648094e-05,1.3677419354838711
7.331378299120235e-05,1.3225806451612905
4.398826979472141e-05,1.396774193548387
1.466275659824047e-05,1.4064516129032258
1.466275659824047e-05,1.3709677419354838
0.0,1.4419354838709677
7.331378299120235e-05,1.3838709677419354
1.466275659824047e-05,1.4096774193548387
2.932551319648094e-05,1.4064516129032258
2.932551319648094e-05,1.4290322580645163
1.466275659824047e-05,1.4290322580645163
0.0,1.4322580645161291
4.398826979472141e-05,1.4290322580645163
7.331378299120235e-05,1.435483870967742
1.466275659824047e-05,1.4419354838709677
4.398826979472141e-05,1.3935483870967742
0.0,1.4419354838709677
1.466275659824047e-05,1.4096774193548387
1.466275659824047e-05,1.4483870967741936
1.466275659824047e-05,1.4483870967741936
1.466275659824047e-05,1.4580645161290322
1.466275659824047e-05,1.4580645161290322
1.466275659824047e-05,1.4645161290322581
1.466275659824047e-05,1.4645161290322581
2.932551319648094e-05,1.4645161290322581
1.466275659824047e-05,1.467741935483871
1.466275659824047e-05,1.4645161290322581
1.466275659824047e-05,1.4806451612903226
2.932551319648094e-05,1.4709677419354839
0.0,1.4806451612903226
1.466275659824047e-05,1.4838709677419355
2.932551319648094e-05,1.5
2.932551319648094e-05,1.4935483870967743
0.00011730205278592375,1.5
1.466275659824047e-05,1.506451612903226
1.466275659824047e-05,1.4709677419354839
4.398826979472141e-05,1.5483870967741935
0.0,1.5096774193548388
1.466275659824047e-05,1.5129032258064516
1.466275659824047e-05,1.5129032258064516
4.398826979472141e-05,1.5225806451612904
2.932551319648094e-05,1.5193548387096774
1.466275659824047e-05,1.5161290322580645
4.398826979472141e-05,1.5258064516129033
1.466275659824047e-05,1.5290322580645161
2.932551319648094e-05,1.5354838709677419
5.865102639296188e-05,1.532258064516129
1.466275659824047e-05,1.5419354838709678
1.466275659824047e-05,1.5419354838709678
1.466275659824047e-05,1.5548387096774194
1.466275659824047e-05,1.5161290322580645
5.865102639296188e-05,1.5483870967741935
1.466275659824047e-05,1.5548387096774194
1.466275659824047e-05,1.564516129032258
1.466275659824047e-05,1.5645161290322582
1.466275659824047e-05,1.5580645161290323
2.932551319648094e-05,1.5580645161290323
4.398826979472141e-05,1.570967741935484
4.398826979472141e-05,1.5741935483870968
0.0,1.5741935483870968
7.331378299120235e-05,1.5806451612903227
2.932551319648094e-05,1.5741935483870968
2.932551319648094e-05,1.5935483870967744
2.932551319648094e-05,1.5935483870967742
1.466275659824047e-05,1.5967741935483872
1.466275659824047e-05,1.6064516129032258
2.932551319648094e-05,1.5806451612903227
2.932551319648094e-05,1.603225806451613
1.466275659824047e-05,1.570967741935484
1.466275659824047e-05,1.6161290322580646
5.865102639296188e-05,1.6096774193548389
2.932551319648094e-05,1.6032258064516127
2.932551319648094e-05,1.6161290322580644
2.932551319648094e-05,1.603225806451613
5.865102639296188e-05,1.6258064516129034
5.865102639296188e-05,1.6225806451612903
2.932551319648094e-05,1.632258064516129
2.932551319648094e-05,1.6322580645161289
4.398826979472141e-05,1.638709677419355
4.398826979472141e-05,1.635483870967742
8.797653958944282e-05,1.6483870967741936
8.797653958944282e-05,1.6548387096774193
8.797653958944282e-05,1.6483870967741934
4.398826979472141e-05,1.6451612903225805
5.865102639296188e-05,1.6548387096774193
4.398826979472141e-05,1.6483870967741936
4.398826979472141e-05,1.6612903225806452
7.331378299120235e-05,1.6451612903225807
5.865102639296188e-05,1.6612903225806452
5.865102639296188e-05,1.6516129032258065
5.865102639296188e-05,1.670967741935484
4.398826979472141e-05,1.6709677419354838
8.797653958944282e-05,1.6774193548387097
0.0,1.6741935483870969
5.865102639296188e-05,1.6806451612903226
7.331378299120235e-05,1.6806451612903226
5.865102639296188e-05,1.6838709677419355
8.797653958944282e-05,1.6870967741935485
8.797653958944282e-05,1.6935483870967742
8.797653958944282e-05,1.6870967741935485
0.00039589442815249267,1.696774193548387
0.00020527859237536657,1.6838709677419355
0.00010263929618768328,1.696774193548387
0.00010263929618768328,1.7129032258064518
0.00011730205278592375,1.7
0.00010263929618768328,1.7161290322580645
0.00013196480938416422,1.706451612903226
0.00013196480938416422,1.6774193548387097
0.00013196480938416422,1.7096774193548387
0.0001466275659824047,1.7161290322580645
0.00016129032258064516,1.7161290322580645
0.0001466275659824047,1.7741935483870968
0.0001466275659824047,1.7225806451612904
0.00017595307917888563,1.7161290322580645
0.00016129032258064516,1.7129032258064516
0.00019061583577712613,1.725806451612903
0.0003372434017595308,1.7258064516129032
0.00019061583577712613,1.7258064516129032
0.00021994134897360704,1.7258064516129032
0.00020527859237536657,1.729032258064516
0.00021994134897360704,1.738709677419355
0.0002346041055718475,1.7258064516129032
0.000249266862170088,1.735483870967742
0.000249266862170088,1.7258064516129032
0.000249266862170088,1.7516129032258063
0.000249266862170088,1.7354838709677418
0.00026392961876832845,1.7451612903225808
0.00026392961876832845,1.7483870967741935
0.0002785923753665689,1.7516129032258065
0.0003079178885630499,1.738709677419355
0.0003079178885630499,1.7451612903225806
0.00045454545454545455,1.7258064516129032
0.00036656891495601173,1.7548387096774194
0.0003372434017595308,1.7096774193548385
0.0003372434017595308,1.7580645161290323
0.0003372434017595308,1.7451612903225806
0.00035190615835777126,1.7580645161290323
0.00035190615835777126,1.7032258064516128
0.00036656891495601173,1.735483870967742
0.00038123167155425225,1.735483870967742
0.00038123167155425225,1.7451612903225806
0.00039589442815249267,1.7580645161290323
0.0004398826979472141,1.793548387096774
0.00041055718475073314,1.761290322580645
0.0004252199413489736,1.7548387096774194
0.0005425219941348974,1.7645161290322582
0.0004398826979472141,1.767741935483871
0.0004398826979472141,1.8129032258064517
0.000469208211143695,1.7548387096774194
0.000469208211143695,1.767741935483871
0.000498533724340176,1.767741935483871
0.0005425219941348974,1.7903225806451613
0.0004838709677419355,1.767741935483871
0.0005425219941348974,1.7096774193548387
0.0005278592375366569,1.770967741935484
0.0004838709677419355,1.7741935483870968
0.0005571847507331378,1.770967741935484
0.0005278592375366569,1.7741935483870968
0.0005865102639296188,1.7774193548387098
0.0006011730205278592,1.7645161290322582
0.0005718475073313783,1.774193548387097
0.0005865102639296188,1.7806451612903225
0.0006011730205278592,1.7774193548387096
0.0006158357771260998,1.7806451612903225
0.0005865102639296188,1.7741935483870968
0.0006304985337243402,1.7709677419354837
0.0006451612903225806,1.7806451612903225
0.0006304985337243402,1.7806451612903225
0.0006598240469208211,1.7838709677419353
0.000689149560117302,1.7806451612903227
0.000689149560117302,1.7774193548387098
0.0007038123167155425,1.7903225806451613
0.0007038123167155425,1.7903225806451613
0.0007478005865102639,1.7967741935483872
0.0007478005865102639,1.838709677419355
0.0007624633431085045,1.7903225806451613
0.0007624633431085045,1.793548387096774
0.0007478005865102639,1.7903225806451613
0.000469208211143695,1.7935483870967743
0.0007771260997067449,1.7806451612903227
0.0007331378299120235,1.803225806451613
0.0008211143695014663,1.8
0.0008211143695014663,1.8
0.0008651026392961876,1.7935483870967743
0.0008357771260997067,1.7967741935483872
0.0008944281524926686,1.7870967741935484
0.0008651026392961876,1.8483870967741935
0.0008797653958944282,1.796774193548387
0.00093841642228739,1.7967741935483872
0.0009090909090909091,1.7967741935483872
0.0009530791788856305,1.8
0.00093841642228739,1.8000000000000003
0.000967741935483871,1.806451612903226
0.00093841642228739,1.803225806451613
0.0009824046920821113,1.7870967741935482
0.001217008797653959,1.803225806451613
0.0009824046920821113,1.8000000000000003
0.000997067448680352,1.8064516129032258
0.0010263929618768328,1.8387096774193548
0.0008211143695014663,1.7419354838709675
0.0010850439882697947,1.7967741935483872
0.0010263929618768328,1.8290322580645162
0.0010410557184750734,1.8096774193548386
0.0010850439882697947,1.803225806451613
0.0011143695014662757,1.8096774193548388
0.0011143695014662757,1.8096774193548386
0.0010997067448680353,1.8129032258064517
0.0011730205278592375,1.809677419354839
0.0010997067448680353,1.803225806451613
0.001129032258064516,1.8096774193548388
0.0011436950146627566,1.845161290322581
0.0011876832844574781,1.8225806451612905
0.001129032258064516,1.8129032258064515
0.0011876832844574781,1.8870967741935483
0.0011876832844574781,1.8096774193548386
0.0012316715542521996,1.8225806451612903
0.0013049853372434019,1.7935483870967743
0.0012463343108504398,1.8161290322580645
0.0012316715542521996,1.8096774193548386
0.0012609970674486804,1.8258064516129031
0.0012609970674486804,1.7548387096774196
0.0012756598240469207,1.7677419354838708
0.0012756598240469207,1.8225806451612903
0.0013049853372434019,1.8161290322580643
0.0012903225806451613,1.8258064516129031
0.0013196480938416422,1.8193548387096776
0.0013343108504398826,1.8451612903225805
0.0013636363636363635,1.8483870967741938
0.0013489736070381232,1.8225806451612903
0.0014369501466275658,1.793548387096774
0.001407624633431085,1.8258064516129031
0.0013929618768328447,1.8258064516129031
0.0013929618768328447,1.8258064516129033
0.0014516129032258063,1.8258064516129031
0.0014956011730205279,1.8935483870967742
0.0014369501466275658,1.8290322580645162
0.0014809384164222873,1.8258064516129031
0.0014956011730205279,1.7806451612903225
0.0014809384164222873,1.7935483870967743
0.001524926686217009,1.8096774193548386
0.0015395894428152492,1.8258064516129033
0.0015102639296187684,1.8354838709677421
0.001524926686217009,1.838709677419355
0.0015395894428152492,1.8193548387096774
0.00156891495601173,1.8225806451612903
0.0015835777126099707,1.8258064516129031
0.0015982404692082113,1.867741935483871
0.0015835777126099707,1.8193548387096774
0.0016422287390029325,1.841935483870968
0.0015982404692082113,1.8322580645161293
0.0016129032258064516,1.832258064516129
0.0016715542521994135,1.8387096774193548
0.0016715542521994135,1.8290322580645162
0.001686217008797654,1.832258064516129
0.0016715542521994135,1.8258064516129031
0.0014516129032258063,1.803225806451613
0.001715542521994135,1.829032258064516
0.0017302052785923751,1.8387096774193545
0.0014369501466275658,1.835483870967742
0.0017302052785923751,1.8451612903225807
0.0017595307917888563,1.8483870967741935
0.0017595307917888563,1.8322580645161288
0.0017595307917888563,1.835483870967742
0.0018035190615835778,1.867741935483871
0.0017888563049853372,1.8548387096774195
0.0018035190615835778,1.8483870967741935
0.0018328445747800585,1.8419354838709676
0.0018181818181818182,1.8516129032258064
0.0018475073313782991,1.835483870967742
0.0018621700879765395,1.8419354838709676
0.0018621700879765395,1.8451612903225807
0.00187683284457478,1.8419354838709678
0.001906158357771261,1.8193548387096774
0.0018914956011730206,1.841935483870968
0.0019208211143695016,1.8419354838709676
0.001994134897360704,1.8483870967741935
0.001935483870967742,1.8290322580645164
0.001994134897360704,1.832258064516129
0.0019501466275659823,1.8161290322580643
0.0019794721407624632,1.8451612903225807
0.0019794721407624632,1.8419354838709676
0.001994134897360704,1.8451612903225807
0.002082111436950147,1.8451612903225807
0.002023460410557185,1.8419354838709676
0.002023460410557185,1.8838709677419354
0.002038123167155425,1.8483870967741938
0.0020527859237536657,1.8451612903225805
0.002096774193548387,1.8451612903225807
0.002096774193548387,1.8612903225806452
0.002096774193548387,1.8451612903225807
0.002155425219941349,1.8451612903225805
0.0021407624633431083,1.8483870967741933
0.0017595307917888563,1.8483870967741935
0.0021407624633431083,1.8322580645161293
0.0021994134897360706,1.8483870967741938
0.0021700879765395894,1.864516129032258
0.0021700879765395894,1.8483870967741935
0.0022287390029325513,1.8483870967741933
0.0021994134897360706,1.8483870967741938
0.0022287390029325513,1.8612903225806452
0.0022140762463343107,1.8483870967741933
0.002258064516129032,1.8580645161290321
0.002243401759530792,1.8580645161290321
0.002287390029325513,1.861290322580645
0.0023020527859237538,1.8548387096774193
0.0023020527859237538,1.8516129032258064
0.002316715542521994,1.8548387096774195
0.002331378299120235,1.8451612903225807
0.002346041055718475,1.8516129032258064
0.002331378299120235,1.8516129032258064
0.0023607038123167156,1.8580645161290321
0.0023607038123167156,1.8580645161290326
0.002419354838709677,1.9096774193548387
0.002434017595307918,1.870967741935484
0.002419354838709677,1.8419354838709676
0.002419354838709677,1.8580645161290323
0.002404692082111437,1.8580645161290326
0.002434017595307918,1.8580645161290326
0.0024780058651026394,1.806451612903226
0.0024633431085043993,1.8580645161290323
0.0024780058651026394,1.8645161290322583
0.00250733137829912,1.8580645161290326
0.00250733137829912,1.8612903225806452
0.0025366568914956013,1.8709677419354835
